13294,"Carbondale","Kansas\"
13295,"Verdi","Nevada\"
13296,"Pleasant Valley","New York\"
13297,"Bell Acres","Pennsylvania\"
13298,"Vian","Oklahoma\"
13299,"Oakland","Missouri\"
13300,"Indios","Puerto Rico\"
13301,"Marmet","West Virginia\"
13302,"Ama","Louisiana\"
13303,"Chadwicks","New York\"
13304,"Mancelona","Michigan\"
13305,"Maple Park","Illinois\"
13306,"Holland","Massachusetts\"
13307,"Pierz","Minnesota\"
13308,"North DeLand","Florida\"
13309,"Reese","Michigan\"
13310,"Crystal Falls","Michigan\"
13311,"Cacao","Puerto Rico\"
13312,"Wakefield","Nebraska\"
13313,"The Galena Territory","Illinois\"
13314,"Valencia","Pennsylvania\"
13315,"Hudson","Pennsylvania\"
13316,"Allendale","California\"
13317,"Capron","Illinois\"
13318,"Panama","Oklahoma\"
13319,"Mescalero","New Mexico\"
13320,"Harkers Island","North Carolina\"
13321,"Clarendon","Arkansas\"
13322,"Callahan","Florida\"
13323,"Rosenhayn","New Jersey\"
13324,"Montgomery","Texas\"
13325,"Faxon","Pennsylvania\"
13326,"Baidland","Pennsylvania\"
13327,"Okawville","Illinois\"
13328,"Tripoli","Iowa\"
13329,"Velda City","Missouri\"
13330,"Powells Crossroads","Tennessee\"
13331,"Stottville","New York\"
13332,"Thermal","California\"
13333,"Geneva","Indiana\"
13334,"Rose Lodge","Oregon\"
13335,"Wainaku","Hawaii\"
13336,"Ravenna","Nebraska\"
13337,"Arlington","Vermont\"
13338,"Fairview","Utah\"
13339,"Nashotah","Wisconsin\"
13340,"Walnut Grove","Georgia\"
13341,"Crane","Missouri\"
13342,"Grand Marais","Minnesota\"
13343,"Ohkay Owingeh","New Mexico\"
13344,"Cottage City","Maryland\"
13345,"Minneota","Minnesota\"
13346,"Saxapahaw","North Carolina\"
13347,"Rutledge","Tennessee\"
13348,"Farmingdale","New Jersey\"
13349,"Kodiak Station","Alaska\"
13350,"Willacoochee","Georgia\"
13351,"Nora Springs","Iowa\"
13352,"Charlack","Missouri\"
13353,"Woodville","Wisconsin\"
13354,"Ashland","New Hampshire\"
13355,"Emory","Texas\"
13356,"Herlong","California\"
13357,"Uintah","Utah\"
13358,"Kinsley","Kansas\"
13359,"Mansura","Louisiana\"
13360,"Ferndale","California\"
13361,"Woodbine","Georgia\"
13362,"Hatfield","Massachusetts\"
13363,"Frenchtown","New Jersey\"
13364,"Elmo","Texas\"
13365,"Fellsburg","Pennsylvania\"
13366,"Eldridge","California\"
13367,"Mariposa","California\"
13368,"Enigma","Georgia\"
13369,"The Pinehills","Massachusetts\"
13370,"East Brooklyn","Connecticut\"
13371,"Monroeville","Ohio\"
13372,"Pine Knot","Kentucky\"
13373,"Beechwood Village","Kentucky\"
13374,"Newell","West Virginia\"
13375,"Rosebud","Texas\"
13376,"Maury","North Carolina\"
13377,"Sneedville","Tennessee\"
13378,"Rheems","Pennsylvania\"
13379,"Hughestown","Pennsylvania\"
13380,"Spring Valley","Wisconsin\"
13381,"Gueydan","Louisiana\"
13382,"Harrisville","Rhode Island\"
13383,"Byron","California\"
13384,"Elmore","Alabama\"
13385,"Munford","Alabama\"
13386,"Mississippi Valley State University","Mississippi\"
13387,"Lavalette","West Virginia\"
13388,"Inglis","Florida\"
13389,"Pine Plains","New York\"
13390,"Newville","Pennsylvania\"
13391,"Cerro Gordo","Illinois\"
13392,"Owensville","Indiana\"
13393,"Winthrop","Minnesota\"
13394,"Tangent","Oregon\"
13395,"Blair","Wisconsin\"
13396,"Clarksville","Iowa\"
13397,"Eagle Butte","South Dakota\"
13398,"Toughkenamon","Pennsylvania\"
13399,"Prince's Lakes","Indiana\"
13400,"Trafalgar","Indiana\"
13401,"Linntown","Pennsylvania\"
13402,"Hazen","Arkansas\"
13403,"Parker City","Indiana\"
13404,"Robersonville","North Carolina\"
13405,"Clintondale","New York\"
13406,"Hayden","Alabama\"
13407,"Johnson City","Kansas\"
13408,"Lambert","Mississippi\"
13409,"Browntown","Pennsylvania\"
13410,"Hartford","Illinois\"
13411,"Forreston","Illinois\"
13412,"Monroeville","Indiana\"
13413,"Kenwood Estates","Florida\"
13414,"Wood River","Nebraska\"
13415,"Rockvale","Tennessee\"
13416,"Salix","Pennsylvania\"
13417,"Lewiston","California\"
13418,"Morristown","Indiana\"
13419,"Winnebago","Minnesota\"
13420,"Chapman","Kansas\"
13421,"New Rockford","North Dakota\"
13422,"Tioga","North Dakota\"
13423,"Plum Creek","Virginia\"
13424,"Sublette","Kansas\"
13425,"Paisley","Florida\"
13426,"Sea Bright","New Jersey\"
13427,"Cresson","Texas\"
13428,"Park River","North Dakota\"
13429,"Sperry","Oklahoma\"
13430,"Highpoint","Ohio\"
13431,"Malaga","California\"
13432,"Pheasant Run","Ohio\"
13433,"Hayfield","Minnesota\"
13434,"Phillips","Wisconsin\"
13435,"Wymore","Nebraska\"
13436,"Marshall","Arkansas\"
13437,"North Utica","Illinois\"
13438,"Aragon","Georgia\"
13439,"Advance","Missouri\"
13440,"Lake Marcel-Stillwater","Washington\"
13441,"Coal Fork","West Virginia\"
13442,"Mineville","New York\"
13443,"West Fairview","Pennsylvania\"
13444,"Dauphin Island","Alabama\"
13445,"Hyde","Pennsylvania\"
13446,"Apple Mountain Lake","Virginia\"
13447,"Suffield Depot","Connecticut\"
13448,"Milan","Ohio\"
13449,"Inman","Kansas\"
13450,"Miller","South Dakota\"
13451,"Tye","Texas\"
13452,"New Berlin","Illinois\"
13453,"Lanark","Illinois\"
13454,"Peach Springs","Arizona\"
13455,"Tennessee Ridge","Tennessee\"
13456,"Pittsford","New York\"
13457,"St. David","Arizona\"
13458,"Beverly","Ohio\"
13459,"Earlington","Kentucky\"
13460,"Okarche","Oklahoma\"
13461,"Sawyerwood","Ohio\"
13462,"Litchfield","Michigan\"
13463,"Averill Park","New York\"
13464,"Lillian","Alabama\"
13465,"West Brookfield","Massachusetts\"
13466,"Oriskany","New York\"
13467,"Brookside","Alabama\"
13468,"Joanna","South Carolina\"
13469,"Laverne","Oklahoma\"
13470,"Saranac","Michigan\"
13471,"Black Hammock","Florida\"
13472,"Pine Knoll Shores","North Carolina\"
13473,"Castleton","Vermont\"
13474,"Quinebaug","Connecticut\"
13475,"Crooks","South Dakota\"
13476,"Flemington","Pennsylvania\"
13477,"Springville","Virginia\"
13478,"Arlington","Georgia\"
13479,"Orangeville","Utah\"
13480,"Mullens","West Virginia\"
13481,"Morrow","Ohio\"
13482,"West Alexandria","Ohio\"
13483,"Appleton","Minnesota\"
13484,"Iva","South Carolina\"
13485,"Pemberton","New Jersey\"
13486,"Blowing Rock","North Carolina\"
13487,"Granville South","Ohio\"
13488,"Au Sable","Michigan\"
13489,"Brandon","Vermont\"
13490,"Leesburg","Ohio\"
13491,"Lone Jack","Missouri\"
13492,"Killian","Louisiana\"
13493,"Bridgehampton","New York\"
13494,"Flippin","Arkansas\"
13495,"China Grove","Texas\"
13496,"Hawkins","Texas\"
13497,"Troy","Tennessee\"
13498,"Ruckersville","Virginia\"
13499,"Clifton","Illinois\"
13500,"Wauregan","Connecticut\"
13501,"Minerva Park","Ohio\"
13502,"Yates Center","Kansas\"
13503,"Pecos","New Mexico\"
13504,"Sutherland","Nebraska\"
13505,"Helena West Side","Montana\"
13506,"Kurtistown","Hawaii\"
13507,"Buxton","North Carolina\"
13508,"St. Jacob","Illinois\"
13509,"Hampton","New Jersey\"
13510,"Honaker","Virginia\"
13511,"Granby","Massachusetts\"
13512,"Marsing","Idaho\"
13513,"Buckeystown","Maryland\"
13514,"Central Aguirre","Puerto Rico\"
13515,"Schuylerville","New York\"
13516,"Boston","Georgia\"
13517,"Rich Hill","Missouri\"
13518,"Harper","Kansas\"
13519,"New Hope","Oregon\"
13520,"East Griffin","Georgia\"
13521,"Frazeysburg","Ohio\"
13522,"Flat Lick","Kentucky\"
13523,"West Jefferson","North Carolina\"
13524,"Arlington","Nebraska\"
13525,"Goodwater","Alabama\"
13526,"Leupp","Arizona\"
13527,"Boston Heights","Ohio\"
13528,"Naples","Texas\"
13529,"Loganville","Pennsylvania\"
13530,"Hardwick","Vermont\"
13531,"Dysart","Iowa\"
13532,"Arnolds Park","Iowa\"
13533,"Gerald","Missouri\"
13534,"Greenfield","Missouri\"
13535,"Hawi","Hawaii\"
13536,"Glenmora","Louisiana\"
13537,"Ester","Alaska\"
13538,"Marshallton","Pennsylvania\"
13539,"Fairview Park","Indiana\"
13540,"Port Gibson","Mississippi\"
13541,"Maple Bluff","Wisconsin\"
13542,"Fort Totten","North Dakota\"
13543,"Shell Lake","Wisconsin\"
13544,"Elephant Butte","New Mexico\"
13545,"Spring Hope","North Carolina\"
13546,"Yutan","Nebraska\"
13547,"Verplanck","New York\"
13548,"Webberville","Michigan\"
13549,"Fairacres","New Mexico\"
13550,"Juarez","Texas\"
13551,"Falling Water","Tennessee\"
13552,"Haverford College","Pennsylvania\"
13553,"Pierce City","Missouri\"
13554,"Langley","South Carolina\"
13555,"Tieton","Washington\"
13556,"Black Creek","Wisconsin\"
13557,"Elmer","New Jersey\"
13558,"Granville","Illinois\"
13559,"La Plata","Missouri\"
13560,"Taylorsville","Kentucky\"
13561,"Emerald Bay","Texas\"
13562,"Sherburne","New York\"
13563,"Bloomfield","New York\"
13564,"Claypool Hill","Virginia\"
13565,"Byers","Colorado\"
13566,"Stony Prairie","Ohio\"
13567,"Canyon Creek","Texas\"
13568,"Louisville","Nebraska\"
13569,"Emory","Virginia\"
13570,"Mountain Ranch","California\"
13571,"Cleveland","Alabama\"
13572,"Walnut","Illinois\"
13573,"Green Springs","Ohio\"
13574,"Inman Mills","South Carolina\"
13575,"Ansted","West Virginia\"
13576,"Melville","Rhode Island\"
13577,"Shelby","Alabama\"
13578,"Siletz","Oregon\"
13579,"Hays","North Carolina\"
13580,"Cedar Point","North Carolina\"
13581,"Rutherford College","North Carolina\"
13582,"Clyde","North Carolina\"
13583,"Warren","Illinois\"
13584,"Independence","Wisconsin\"
13585,"Elroy","Wisconsin\"
13586,"Five Points","Florida\"
13587,"Wallis","Texas\"
13588,"Bainbridge","New York\"
13589,"Woodacre","California\"
13590,"Tombstone","Arizona\"
13591,"Glenns Ferry","Idaho\"
13592,"Bellevue","Michigan\"
13593,"Ness City","Kansas\"
13594,"Irwin","South Carolina\"
13595,"Orange Grove","Texas\"
13596,"Thorndale","Texas\"
13597,"Jordan","New York\"
13598,"Menahga","Minnesota\"
13599,"Yaurel","Puerto Rico\"
13600,"Sunriver","Oregon\"
13601,"Urania","Louisiana\"
13602,"Riverdale Park","California\"
13603,"Callender Lake","Texas\"
13604,"Shell Valley","North Dakota\"
13605,"Walnut Grove","California\"
13606,"Moenkopi","Arizona\"
13607,"Stryker","Ohio\"
13608,"Elkhart","Texas\"
13609,"Brightwood","Virginia\"
13610,"Bayou Country Club","Louisiana\"
13611,"Coosada","Alabama\"
13612,"Buena Vista","Puerto Rico\"
13613,"Coyote Acres","Texas\"
13614,"Fairchilds","Texas\"
13615,"Pocono Ranch Lands","Pennsylvania\"
13616,"Richlandtown","Pennsylvania\"
13617,"Stanleytown","Virginia\"
13618,"Meggett","South Carolina\"
13619,"Vienna","New Jersey\"
13620,"Central City","Iowa\"
13621,"Tsaile","Arizona\"
13622,"Waukomis","Oklahoma\"
13623,"Gold Hill","Oregon\"
13624,"Gillett","Wisconsin\"
13625,"Maharishi Vedic City","Iowa\"
13626,"Horine","Missouri\"
13627,"Eden","Texas\"
13628,"Uhland","Texas\"
13629,"Wathena","Kansas\"
13630,"Beulaville","North Carolina\"
13631,"New Sharon","Iowa\"
13632,"Winona","Missouri\"
13633,"Deadwood","South Dakota\"
13634,"Sundance","Wyoming\"
13635,"Uvalde Estates","Texas\"
13636,"Elm City","North Carolina\"
13637,"Harristown","Illinois\"
13638,"Van Meter","Iowa\"
13639,"Dixfield","Maine\"
13640,"Lakewood Club","Michigan\"
13641,"St. Francis","Kansas\"
13642,"Prosperity","South Carolina\"
13643,"Stowell","Texas\"
13644,"Farwell","Texas\"
13645,"Cornersville","Tennessee\"
13646,"Frankfort","Michigan\"
13647,"Lyons","Oregon\"
13648,"Asotin","Washington\"
13649,"Fall Creek","Wisconsin\"
13650,"Northwest Ithaca","New York\"
13651,"Dewart","Pennsylvania\"
13652,"Preston","Minnesota\"
13653,"Livermore","Kentucky\"
13654,"Larimore","North Dakota\"
13655,"Parshall","North Dakota\"
13656,"Tahoe Vista","California\"
13657,"Colchester","Illinois\"
13658,"Many Farms","Arizona\"
13659,"Arizona Village","Arizona\"
13660,"Wheaton","Minnesota\"
13661,"Von Ormy","Texas\"
13662,"Shenandoah Heights","Pennsylvania\"
13663,"Bull Run Mountain Estates","Virginia\"
13664,"Buffalo","Oklahoma\"
13665,"Van Vleck","Texas\"
13666,"Broadway","North Carolina\"
13667,"Damariscotta","Maine\"
13668,"Hemlock","Michigan\"
13669,"Roscoe","Texas\"
13670,"Diamond Ridge","Alaska\"
13671,"Crosby","North Dakota\"
13672,"Pocono Springs","Pennsylvania\"
13673,"Laingsburg","Michigan\"
13674,"Latta","South Carolina\"
13675,"Salem","South Dakota\"
13676,"Cedar Glen West","New Jersey\"
13677,"New Castle Northwest","Pennsylvania\"
13678,"Clintwood","Virginia\"
13679,"Hansen","Idaho\"
13680,"Nunda","New York\"
13681,"Enosburg Falls","Vermont\"
13682,"Norridgewock","Maine\"
13683,"Wetherington","Ohio\"
13684,"Sistersville","West Virginia\"
13685,"Basin","Wyoming\"
13686,"Dryden","Virginia\"
13687,"Caraway","Arkansas\"
13688,"Redkey","Indiana\"
13689,"Grantsburg","Wisconsin\"
13690,"Dover Beaches South","New Jersey\"
13691,"Shell Ridge","California\"
13692,"Fredonia","Arizona\"
13693,"Entiat","Washington\"
13694,"Erin","Tennessee\"
13695,"Ruhenstroth","Nevada\"
13696,"Barrackville","West Virginia\"
13697,"Bradenton Beach","Florida\"
13698,"Brownsboro","Texas\"
13699,"Morningside","Maryland\"
13700,"Vardaman","Mississippi\"
13701,"Benwood","West Virginia\"
13702,"Benton","Tennessee\"
13703,"Dunnigan","California\"
13704,"Janesville","California\"
13705,"Manly","Iowa\"
13706,"Claypool","Arizona\"
13707,"Buhler","Kansas\"
13708,"Tower City","Pennsylvania\"
13709,"Snyder","Oklahoma\"
13710,"Fincastle","Tennessee\"
13711,"Roan Mountain","Tennessee\"
13712,"Lampeter","Pennsylvania\"
13713,"Donovan Estates","Arizona\"
13714,"De Graff","Ohio\"
13715,"Clara City","Minnesota\"
13716,"Boulder","Montana\"
13717,"Hurley","Mississippi\"
13718,"Munday","Texas\"
13719,"Broadalbin","New York\"
13720,"Shell Rock","Iowa\"
13721,"Freeman","South Dakota\"
13722,"Mount Hope","West Virginia\"
13723,"Florence","Texas\"
13724,"Batesville","Texas\"
13725,"Light Oak","North Carolina\"
13726,"St. Vincent College","Pennsylvania\"
13727,"Clio","Alabama\"
13728,"Germantown","Illinois\"
13729,"Rock Hall","Maryland\"
13730,"Tiltonsville","Ohio\"
13731,"Ravenna","Michigan\"
13732,"Ceredo","West Virginia\"
13733,"Avila Beach","California\"
13734,"Avilla","Arkansas\"
13735,"Long Creek","Illinois\"
13736,"Wyoming","Illinois\"
13737,"Palestine","Illinois\"
13738,"Somerset","Maryland\"
13739,"Breckenridge","Michigan\"
13740,"Britton","South Dakota\"
13741,"Manawa","Wisconsin\"
13742,"Hewlett Harbor","New York\"
13743,"Hagaman","New York\"
13744,"Buffalo","Iowa\"
13745,"Dike","Iowa\"
13746,"West Chatham","Massachusetts\"
13747,"Osborne","Kansas\"
13748,"West Buechel","Kentucky\"
13749,"Stuart","Virginia\"
13750,"North Grosvenor Dale","Connecticut\"
13751,"Walnut Creek","Ohio\"
13752,"Middleburg","Pennsylvania\"
13753,"Goodwell","Oklahoma\"
13754,"Starbuck","Minnesota\"
13755,"Mayo","Florida\"
13756,"Roseland","Florida\"
13757,"North Bend","Nebraska\"
13758,"Huntsville","Tennessee\"
13759,"Waymart","Pennsylvania\"
13760,"East Earl","Pennsylvania\"
13761,"Toluca","Illinois\"
13762,"Woodsboro","Maryland\"
13763,"Lake Winnebago","Missouri\"
13764,"Hometown","Pennsylvania\"
13765,"Calverton Park","Missouri\"
13766,"Piney View","West Virginia\"
13767,"Lomas","Puerto Rico\"
13768,"Westfield","Wisconsin\"
13769,"Clymer","Pennsylvania\"
13770,"Captains Cove","Virginia\"
13771,"Lumpkin","Georgia\"
13772,"Spring Grove","Minnesota\"
13773,"Heppner","Oregon\"
13774,"Colony Park","Pennsylvania\"
13775,"Waldo","Arkansas\"
13776,"Chrisman","Illinois\"
13777,"Mount Airy","Georgia\"
13778,"Otterbein","Indiana\"
13779,"Eastport","Maine\"
13780,"Fairfax","Oklahoma\"
13781,"Geary","Oklahoma\"
13782,"Washburn","North Dakota\"
13783,"Onarga","Illinois\"
13784,"Mabscott","West Virginia\"
13785,"Palm Beach Shores","Florida\"
13786,"Roseland","Louisiana\"
13787,"Craig","Alaska\"
13788,"Fremont","North Carolina\"
13789,"Niverville","New York\"
13790,"Mounds","Oklahoma\"
13791,"Clear Lake","South Dakota\"
13792,"North Charleroi","Pennsylvania\"
13793,"New Brockton","Alabama\"
13794,"Buffalo","West Virginia\"
13795,"Dodson Branch","Tennessee\"
13796,"Cascade-Chipita Park","Colorado\"
13797,"Waldoboro","Maine\"
13798,"Fort Thompson","South Dakota\"
13799,"Gerber","California\"
13800,"Galveston","Indiana\"
13801,"Smithville","Ohio\"
13802,"Lubeck","West Virginia\"
13803,"Philmont","New York\"
13804,"Cripple Creek","Colorado\"
13805,"Hackleburg","Alabama\"
13806,"Hampton","Arkansas\"
13807,"Gnadenhutten","Ohio\"
13808,"Platte","South Dakota\"
13809,"Nevada","Texas\"
13810,"Flat Rock","North Carolina\"
13811,"West Canton","North Carolina\"
13812,"Stoneville","North Carolina\"
13813,"Falkville","Alabama\"
13814,"Lumber City","Georgia\"
13815,"Algonquin","Maryland\"
13816,"Shattuck","Oklahoma\"
13817,"Dimondale","Michigan\"
13818,"Stockton","Kansas\"
13819,"Mission","South Dakota\"
13820,"Bloomfield","Pennsylvania\"
13821,"Rush Springs","Oklahoma\"
13822,"Medford","Minnesota\"
13823,"Seeley Lake","Montana\"
13824,"Harriston","Virginia\"
13825,"Cottonwood","Alabama\"
13826,"Kingston","New Jersey\"
13827,"Roland","Iowa\"
13828,"Pleasant Hill","Ohio\"
13829,"Chinook","Montana\"
13830,"Fuig","Puerto Rico\"
13831,"Rogers","Texas\"
13832,"Rolla","North Dakota\"
13833,"Wells","Nevada\"
13834,"Santa Margarita","California\"
13835,"West Blocton","Alabama\"
13836,"Oquawka","Illinois\"
13837,"Colbert","Oklahoma\"
13838,"DeLisle","Mississippi\"
13839,"Barneveld","Wisconsin\"
13840,"San Rafael","New Mexico\"
13841,"Funny River","Alaska\"
13842,"Rogersville","Alabama\"
13843,"Marmaduke","Arkansas\"
13844,"Farmland","Indiana\"
13845,"Clinton","Kentucky\"
13846,"Holiday Lakes","Texas\"
13847,"West Easton","Pennsylvania\"
13848,"Sheridan","California\"
13849,"Brown City","Michigan\"
13850,"Ontonagon","Michigan\"
13851,"Stockbridge","Michigan\"
13852,"Barbourmeade","Kentucky\"
13853,"Grant Park","Illinois\"
13854,"Goodman","Missouri\"
13855,"Valmeyer","Illinois\"
13856,"Alton","Iowa\"
13857,"Dickson","Oklahoma\"
13858,"LaCoste","Texas\"
13859,"Barry","Illinois\"
13860,"Millbury","Ohio\"
13861,"Wolf Creek","Utah\"
13862,"Pinopolis","South Carolina\"
13863,"Ellendale","North Dakota\"
13864,"Country Club Hills","Missouri\"
13865,"Shell Knob","Missouri\"
13866,"Bethany Beach","Delaware\"
13867,"Midway","Louisiana\"
13868,"Gordonsville","Tennessee\"
13869,"Cortland West","New York\"
13870,"Bally","Pennsylvania\"
13871,"Blue Lake","California\"
13872,"Mansfield","Missouri\"
13873,"Taylorsville","Mississippi\"
13874,"Hemphill","Texas\"
13875,"Melcher-Dallas","Iowa\"
13876,"Kamiah","Idaho\"
13877,"Eaton Estates","Ohio\"
13878,"Quebrada del Agua","Puerto Rico\"
13879,"Muscoda","Wisconsin\"
13880,"Dexter","New Mexico\"
13881,"Olmito","Texas\"
13882,"Río Cañas Abajo","Puerto Rico\"
13883,"Gregory","South Dakota\"
13884,"Marion","Texas\"
13885,"Black River","New York\"
13886,"Charlestown","Rhode Island\"
13887,"Berry Creek","California\"
13888,"Fayette","Ohio\"
13889,"Alto","Texas\"
13890,"Ranchos Penitas West","Texas\"
13891,"Palm Valley","Texas\"
13892,"Bayboro","North Carolina\"
13893,"Woodland Heights","Pennsylvania\"
13894,"Sunrise Lake","Pennsylvania\"
13895,"Bethany","Illinois\"
13896,"Millers Falls","Massachusetts\"
13897,"Oxford","Maine\"
13898,"King Arthur Park","Montana\"
13899,"Mapleton","North Dakota\"
13900,"Cavalier","North Dakota\"
13901,"Houston","Pennsylvania\"
13902,"Simpson","Pennsylvania\"
13903,"Edwardsburg","Michigan\"
13904,"Maggie Valley","North Carolina\"
13905,"Keenesburg","Colorado\"
13906,"Deatsville","Alabama\"
13907,"Tidmore Bend","Alabama\"
13908,"Winterville","Georgia\"
13909,"Northfield","Massachusetts\"
13910,"Beggs","Oklahoma\"
13911,"Haskins","Ohio\"
13912,"Avalon","New Jersey\"
13913,"Kemp","Texas\"
13914,"Loch Sheldrake","New York\"
13915,"Big Bass Lake","Pennsylvania\"
13916,"Mountain Mesa","California\"
13917,"Centennial Park","Arizona\"
13918,"Cottonwood","Minnesota\"
13919,"Pinetops","North Carolina\"
13920,"Whitaker","Pennsylvania\"
13921,"Del Rio","California\"
13922,"Glide","Oregon\"
13923,"Palmona Park","Florida\"
13924,"Monteagle","Tennessee\"
13925,"Lake Michigan Beach","Michigan\"
13926,"Loyal","Wisconsin\"
13927,"Roslyn Estates","New York\"
13928,"Highland Park","Pennsylvania\"
13929,"Troy","Pennsylvania\"
13930,"Arivaca Junction","Arizona\"
13931,"Royalton","Minnesota\"
13932,"Helena","Mississippi\"
13933,"Lannon","Wisconsin\"
13934,"Antrim","New Hampshire\"
13935,"Newark","Texas\"
13936,"Coon Rapids","Iowa\"
13937,"Wolfhurst","Ohio\"
13938,"La Crosse","Kansas\"
13939,"Bartolo","Puerto Rico\"
13940,"Waitsburg","Washington\"
13941,"Sophia","West Virginia\"
13942,"Martindale","Texas\"
13943,"Caln","Pennsylvania\"
13944,"Mahnomen","Minnesota\"
13945,"Masonville","Kentucky\"
13946,"Republic","Pennsylvania\"
13947,"Omega","Georgia\"
13948,"Tubac","Arizona\"
13949,"Pinconning","Michigan\"
13950,"Atkinson","Nebraska\"
13951,"Bon Aqua Junction","Tennessee\"
13952,"Kersey","Pennsylvania\"
13953,"Russell","Georgia\"
13954,"Crandon Lakes","New Jersey\"
13955,"Ore City","Texas\"
13956,"Vienna Bend","Louisiana\"
13957,"Centre Hall","Pennsylvania\"
13958,"Zebulon","Georgia\"
13959,"New Vienna","Ohio\"
13960,"Liborio Negrón Torres","Puerto Rico\"
13961,"Hoback","Wyoming\"
13962,"Cottonwood Shores","Texas\"
13963,"Hooper Bay","Alaska\"
13964,"Marshallville","Georgia\"
13965,"Canaan","Connecticut\"
13966,"Latta","Oklahoma\"
13967,"Terry","Mississippi\"
13968,"Mountain View","Wyoming\"
13969,"Tower Lakes","Illinois\"
13970,"La Croft","Ohio\"
13971,"Bevil Oaks","Texas\"
13972,"Hillcrest","Illinois\"
13973,"Topeka","Indiana\"
13974,"Yale","Oklahoma\"
13975,"Grawn","Michigan\"
13976,"Coto Norte","Puerto Rico\"
13977,"Grayson","California\"
13978,"Cordry Sweetwater Lakes","Indiana\"
13979,"Coldstream","Ohio\"
13980,"Livingston Manor","New York\"
13981,"Hurt","Virginia\"
13982,"New York Mills","Minnesota\"
13983,"Iraan","Texas\"
13984,"Lexington","Texas\"
13985,"Fullerton","Nebraska\"
13986,"Marion","Pennsylvania\"
13987,"Sunnyside-Tahoe City","California\"
13988,"Airport","California\"
13989,"Converse","Indiana\"
13990,"Spicer","Minnesota\"
13991,"Fowler","Michigan\"
13992,"Robbins","North Carolina\"
13993,"Ardmore","Tennessee\"
13994,"Wilson","New York\"
13995,"West Leechburg","Pennsylvania\"
13996,"Keedysville","Maryland\"
13997,"El Negro","Puerto Rico\"
13998,"Beattyville","Kentucky\"
13999,"Riddle","Oregon\"
14000,"Hazel Green","Wisconsin\"
14001,"Hagerman","New Mexico\"
14002,"Jewett","Texas\"
14003,"Stiles","Pennsylvania\"
14004,"Homer","Georgia\"
14005,"Mulberry","Indiana\"
14006,"Pamplico","South Carolina\"
14007,"Greenback","Tennessee\"
14008,"Grimsley","Tennessee\"
14009,"Biglerville","Pennsylvania\"
14010,"Mitchell","Illinois\"
14011,"Vander","North Carolina\"
14012,"Mifflinville","Pennsylvania\"
14013,"Strawberry Point","Iowa\"
14014,"St. Michaels","Arizona\"
14015,"Salineville","Ohio\"
14016,"Adrian","Minnesota\"
14017,"Conway Springs","Kansas\"
14018,"Elwood","New Jersey\"
14019,"Cohoe","Alaska\"
14020,"Rossville","Illinois\"
14021,"Shelburn","Indiana\"
14022,"Elkader","Iowa\"
14023,"Atwood","Kansas\"
14024,"Lenape Heights","Pennsylvania\"
14025,"Hughes","Arkansas\"
14026,"Clear Lake Shores","Texas\"
14027,"Walker Valley","New York\"
14028,"Courtland","Virginia\"
14029,"Dilkon","Arizona\"
14030,"Salome","Arizona\"
14031,"Geronimo","Oklahoma\"
14032,"Oran","Missouri\"
14033,"Sandoval","Illinois\"
14034,"Waterville","Washington\"
14035,"Liberty","Utah\"
14036,"Lluveras","Puerto Rico\"
14037,"Rison","Arkansas\"
14038,"Bethesda","Ohio\"
14039,"Victoria","Kansas\"
14040,"Tornado","West Virginia\"
14041,"North Pearsall","Texas\"
14042,"Sheffield","Pennsylvania\"
14043,"Onancock","Virginia\"
14044,"Weber City","Virginia\"
14045,"Warren","Indiana\"
14046,"Scottville","Michigan\"
14047,"Auburn","Kansas\"
14048,"Claude","Texas\"
14049,"Halifax","Virginia\"
14050,"Mantorville","Minnesota\"
14051,"Byhalia","Mississippi\"
14052,"Cayuco","Puerto Rico\"
14053,"Newburg","Wisconsin\"
14054,"Moravia","New York\"
14055,"Ola","Arkansas\"
14056,"Clinton","Ohio\"
14057,"Comunas","Puerto Rico\"
14058,"Skyline-Ganipa","New Mexico\"
14059,"Diaz","Arkansas\"
14060,"Fulda","Minnesota\"
14061,"Conehatta","Mississippi\"
14062,"Heidelberg","Pennsylvania\"
14063,"Buena","Washington\"
14064,"Iola","Wisconsin\"
14065,"Porter Heights","Texas\"
14066,"China","Texas\"
14067,"Nixon","Pennsylvania\"
14068,"Bogart","Georgia\"
14069,"Theresa","Wisconsin\"
14070,"Beach Haven","New Jersey\"
14071,"Renovo","Pennsylvania\"
14072,"New Market","Alabama\"
14073,"Harbor Springs","Michigan\"
14074,"Groveton","New Hampshire\"
14075,"McCaysville","Georgia\"
14076,"Hanover","Ohio\"
14077,"Hallstead","Pennsylvania\"
14078,"Maysville","Oklahoma\"
14079,"Coleman","Michigan\"
14080,"Due West","South Carolina\"
14081,"Monticello","Wisconsin\"
14082,"Wetumka","Oklahoma\"
14083,"Archie","Missouri\"
14084,"Glenwood City","Wisconsin\"
14085,"Ames","Texas\"
14086,"Burlington","North Dakota\"
14087,"North Apollo","Pennsylvania\"
14088,"Paradise","Pennsylvania\"
14089,"Saticoy","California\"
14090,"New Madison","Ohio\"
14091,"Marthasville","Missouri\"
14092,"Yalaha","Florida\"
14093,"Shokan","New York\"
14094,"Vinco","Pennsylvania\"
14095,"Morton","Washington\"
14096,"Tildenville","Florida\"
14097,"Surf City","New Jersey\"
14098,"Spur","Texas\"
